user_id,username,full_name,birthday,age,gender,age_group,phone,email,address,job,cccd,created_at
202263086269429,huong552,Trần Phương Hường,2005-09-17,20,Female,20-25,0324302042,blaze927@gmail.com,"954 Kim Mã, Đắk Lắk",Sinh viên,066305475307,2025-10-12
202263086894045,ttt091099,Trần Trọng Thanh,1999-10-09,26,Male,26-30,0359838515,frost266@outlook.com,"857 Nơ Trang Long, Kon Tum",Kinh doanh tự do,062099208736,2024-09-16
202264851762831,nllong05,Nguyễn Long,2005-02-28,21,Male,20-25,0913770636,flare317@gmail.com,"556 An Dương Vương, Đắk Lắk",Sinh viên,066205681831,2025-11-15
202262560584844,tung0911,Phạm Thế Tùng,1996-11-09,29,Male,26-30,0326509640,rjmgg183@vnn.vn,"809 Nguyễn Oanh, Hà Nội",Thiết kế đồ họa,001096167209,2026-01-21
202260535816184,phamtuyet96,Phạm Lệ Tuyết,1996-02-08,30,Female,26-30,0915249231,uzuvh571@outlook.com,"977 Cầu Giấy, Nam Định",Nhân viên bán hàng,036196528863,2025-08-28
202261932698359,htnngan94,Hoàng Thục Ngân,1994-04-02,31,Female,31-35,0863131166,zmyby941@gmail.com,"513 Đinh Tiên Hoàng, An Giang",Luật sư,089194178742,2025-03-31
202263998510394,giau332,Trần Thanh Giàu,1992-03-09,34,Male,31-35,0914379648,langtu169@fpt.edu.vn,"368 Lý Thái Tổ, Quảng Nam",Lập trình viên,049092378585,2025-01-06
202261252220918,nhq2004,Nguyễn Hải Quyên,2004-06-24,21,Female,20-25,0324975968,erqju614@gmail.com,"215 Phan Xích Long, Quảng Nam",Sinh viên,049304730865,2025-09-17
202266507139086,lien2409,Nguyễn Mộc Liên,1998-09-24,27,Female,26-30,0906031840,mikfg830@fpt.edu.vn,"27 Cách Mạng Tháng 8, Đồng Tháp",Công nhân,087198172212,2024-06-25
202264081566145,tbbuu70,Trần Bửu,1970-10-05,55,Male,36-60,0907026590,cong_chua887@yahoo.com,"451 Nguyễn Tất Thành, Hà Nội",Giáo viên,001070241172,2024-07-24
202268366853694,ntt010395,Nguyễn Thu Tuyết,1995-03-01,31,Female,31-35,0918579550,brave864@gmail.com,"463 Nguyễn Văn Linh, Thái Nguyên",Chuyên viên nhân sự,019195742331,2025-09-22
202261572087567,nmccuc79,Nguyễn Mỹ Cúc,1979-11-01,46,Female,36-60,0906614636,nmccuc79@yahoo.com,"891 Bạch Đằng, Lâm Đồng",Đầu bếp,068179431103,2024-08-23
202264503865259,nqn080507,Nguyễn Quỳnh Nguyệt,2007-05-08,18,Female,16-19,0906106717,tpxxr609@outlook.com,"415 Phan Đăng Lưu, Bến Tre",Sinh viên,083307920424,2025-07-07
202261814103526,knc2007,Khổng Nhã Châu,2007-10-30,18,Female,16-19,0359407325,khon751@yahoo.com,"290 Âu Cơ, Vĩnh Long",Sinh viên,086307655120,2025-11-06
202260529062940,bqp211008,Bùi Quốc Phú,2008-10-21,17,Male,16-19,0905962396,bqp211008@vnn.vn,"872 Nơ Trang Long, Lâm Đồng",Sinh viên,068208453603,2024-05-28
202261217541491,htb1994,Hoàng Thục Bình,1994-07-27,31,Female,31-35,0324119117,htb1994@yahoo.com,"666 Giải Phóng, Sóc Trăng",Kỹ sư,094194985240,2024-06-15
202269443223605,hobich94,Hồ Vân Bích,1994-01-17,32,Female,31-35,0329161407,thieu_gia252@gmail.com,"964 Lương Định Của, Hà Nam",Chuyên viên nhân sự,035194426697,2025-08-23
202261826306923,bkuuyen01,Biện Khánh Uyển,2001-01-20,25,Female,20-25,0901743409,bkuuyen01@vnn.vn,"629 Nguyễn Thị Minh Khai, Cần Thơ",Dược sĩ,092301828396,2025-09-01
202260432115030,nbl180205,Nguyễn Bảo Lợi,2005-02-18,21,Male,20-25,0352822729,nguyenb940@fpt.edu.vn,"344 Đường số 1, Khánh Hòa",Sinh viên,056205396194,2025-04-04
202266159810902,thuy602,Nguyễn Hà Thùy,2000-02-24,26,Female,26-30,0702475064,uefez228@fpt.edu.vn,"357 Trần Xuân Soạn, Cao Bằng",Thiết kế đồ họa,004300671311,2025-08-09
202261256278911,pvh231196,Phan Vân Hân,1996-11-23,29,Female,26-30,0705710152,ggbmh407@vnn.vn,"44 Trần Quang Khải, Kon Tum",Nhân viên bán hàng,062196672119,2025-02-02
202262352059917,nguyenhuynh02,Nguyễn Nam Huỳnh,2002-12-25,23,Male,20-25,0984583508,vbehi917@gmail.com,"72 Hoàng Văn Thụ, Hồ Chí Minh",Giáo viên,079202130399,2025-08-27
202265469341981,lekim05,Lê Kim,2005-03-24,20,Female,20-25,0356177785,qmnmi524@gmail.com,"278 Huỳnh Tấn Phát, Bình Định",Sinh viên,052305500435,2025-11-17
202264436358084,htg1968,Hoàng Thùy Giao,1968-09-25,57,Female,36-60,0905714171,htg1968@outlook.com,"665 Khâm Thiên, An Giang",Đầu bếp,089168157925,2025-10-03
202269935028480,nhk040391,Nguyễn Hải Kiều,1991-03-04,35,Female,31-35,0902790703,vo_song694@outlook.com,"370 Lê Lợi, Cao Bằng",Nội trợ,004191202798,2024-10-13
202261443374710,macchinh08,Mạc Minh Chính,2008-08-21,17,Male,16-19,0868509154,silent246@vnn.vn,"532 Đề Thám, Lào Cai",Sinh viên,010208398616,2025-06-26
202265911979706,huong1802,Hồ Nhã Hương,1998-02-18,28,Female,26-30,0913092634,qxoij614@gmail.com,"160 Phan Xích Long, Bắc Kạn",Nội trợ,006198255938,2024-04-02
202264942716165,ndđđinh92,Nguyễn Duy Định,1992-08-04,33,Male,31-35,0326265337,nguyen651@vnn.vn,"43 Thống Nhất, Phú Thọ",Đầu bếp,025092661597,2024-08-16
202264208445497,phuong259,Hồ Thúy Phượng,1996-03-22,29,Female,26-30,0983664700,phuong259@yahoo.com,"689 Nguyễn Du, Bà Rịa - Vũng Tàu",Giao dịch viên,077196584131,2025-11-27
202265793939373,lien131,Quách Tố Liên,1996-07-03,29,Female,26-30,0329074416,quach590@outlook.com,"296 Lý Thường Kiệt, Cần Thơ",Nhân viên bán hàng,092196138736,2024-11-15
202267371809234,tmt091296,Trần Minh Trinh,1996-12-09,29,Female,26-30,0983773925,tmt091296@vnn.vn,"915 Nguyễn Duy Trinh, Bắc Kạn",Bác sĩ,006196851907,2025-04-09
202260165450008,lqn090396,Lê Quỳnh Nương,1996-03-09,30,Female,26-30,0983614299,lqn090396@vnn.vn,"503 Nguyễn Văn Linh, Hải Phòng",Kiến trúc sư,031196958555,2025-07-18
202262631481462,ntbbinh97,Nguyễn Thùy Bình,1997-02-20,29,Female,26-30,0704698332,fstuz731@fpt.edu.vn,"863 Nguyễn Duy Trinh, Nghệ An",Giao dịch viên,040197471803,2024-06-24
202262639345120,nhbbinh91,Nguyễn Hùng Bình,1991-04-15,34,Male,31-35,0321883109,nhbbinh91@outlook.com,"800 Đồng Khởi, Hồ Chí Minh",Đầu bếp,079091457517,2025-07-03
202264441473450,qhk030100,Quách Hùng Khôi,2000-01-03,26,Male,26-30,0904339474,kraken545@outlook.com,"724 Võ Văn Tần, Tây Ninh",Lập trình viên,072200263384,2025-08-30
202267434203284,nguyenninh93,Nguyễn Sơn Ninh,1993-03-07,33,Male,31-35,0865255973,nguyenninh93@fpt.edu.vn,"615 Xuân Thủy, Bình Thuận",Công nhân,060093536262,2025-05-11
202265861100879,quachhao92,Quách Tường Hào,1992-06-11,33,Male,31-35,0359345772,quacht424@outlook.com,"194 Nguyễn Thái Học, An Giang",Giao hàng (Shipper),089092328652,2025-07-18
202264757999222,mth2010,Mạc Thanh Hiệp,2010-01-07,16,Male,16-19,0869226929,mactha927@yahoo.com,"15 Song Hành, Hưng Yên",Sinh viên,033210312014,2025-08-24
202267327957766,ha409,Phạm Bích Hạ,2004-09-20,21,Female,20-25,0902024213,phambi763@outlook.com,"355 Nam Kỳ Khởi Nghĩa, Sơn La",Sinh viên,014304247618,2024-10-13
202268361614459,giang462,Lê Mộc Giang,1998-09-18,27,Female,26-30,0323667959,blue_ocean474@gmail.com,"362 Phan Xích Long, Thái Bình",Tài xế công nghệ,034198737103,2024-09-07
202266029636563,lqllam09,Lê Quỳnh Lam,2009-06-01,16,Female,16-19,0986816065,fgeny682@gmail.com,"136 Điện Biên Phủ, Cần Thơ",Sinh viên,092309157810,2025-11-02
202262488890035,đanghoa91,Đặng Thu Hoa,1991-09-04,34,Female,31-35,0907031017,đanghoa91@yahoo.com,"556 Cô Bắc, Bắc Kạn",Giao dịch viên,006191929450,2024-10-31
202269864666097,man1603,Bùi Gia Mẫn,1996-03-16,30,Male,26-30,0981999081,buigiam989@vnn.vn,"191 Đề Thám, Ninh Thuận",Kinh doanh tự do,058096221997,2025-07-22
202268158602264,kiet0607,Phan Kiên Kiệt,1994-07-06,31,Male,31-35,0708019559,jtyeu186@yahoo.com,"381 Kinh Dương Vương, Nam Định",Bác sĩ,036094315074,2025-09-22
202264847105900,nth270703,Nguyễn Trâm Hằng,2003-07-27,22,Female,20-25,0903758837,xfdsh790@yahoo.com,"985 Trương Định, Sóc Trăng",Sinh viên,094303329420,2025-05-11
202267707760074,nkhhung96,Nguyễn Kiến Hùng,1996-04-13,29,Male,26-30,0352336926,nguyen598@vnn.vn,"199 Song Hành, Hậu Giang",Nhân viên bán hàng,093096495394,2026-01-09
202263690819242,the0202,Nguyễn Thanh Thế,2009-02-02,17,Male,16-19,0702413229,nguyen687@vnn.vn,"56 Bà Huyện Thanh Quan, Long An",Sinh viên,080209371786,2024-08-28
202261145057766,đpl080106,Đặng Phúc Lộc,2006-01-08,20,Male,20-25,0987153588,đpl080106@gmail.com,"855 Kim Mã, Quảng Bình",Sinh viên,044206297854,2025-01-13
202261519460854,giap937,Nguyễn Nhật Giáp,1992-01-07,34,Male,31-35,0866877437,nguyenn509@outlook.com,"471 Bùi Viện, Long An",Tài xế công nghệ,080092720025,2025-05-24
202261547626401,nkm260999,Nguyễn Khê Mai,1999-09-26,26,Female,26-30,0356024386,nkm260999@outlook.com,"556 Âu Cơ, Tiền Giang",Freelancer,082199898124,2025-12-23
202263190579767,ddk1999,Dương Diệp Kim,1999-03-21,27,Female,26-30,0701445031,duongdi724@gmail.com,"238 Âu Cơ, Quảng Bình",Tài xế công nghệ,044199836729,2025-12-27
202261766541239,tvhhao02,Trần Vương Hảo,2002-09-29,23,Male,20-25,0988027175,tranvu381@outlook.com,"782 Bùi Viện, Bắc Kạn",Thiết kế đồ họa,006202883192,2025-06-24
202269265248866,dđt2007,Doãn Đăng Thụ,2007-03-08,19,Male,16-19,0986875055,dđt2007@gmail.com,"762 Kim Mã, Quảng Trị",Sinh viên,045207859639,2025-11-08
202264439405101,vhn241108,Vũ Hoàng Nhung,2008-11-24,17,Female,16-19,0902598511,vuhoang447@fpt.edu.vn,"200 Nguyễn Huệ, Bình Thuận",Sinh viên,060308457880,2025-02-04
202264903703022,kieu683,Nguyễn Thị Kiều,1997-02-02,29,Female,26-30,0981511761,ldyea504@yahoo.com,"882 Trần Xuân Soạn, Trà Vinh",Tài xế công nghệ,084197259490,2025-04-02
202261696763197,nsa1996,Nguyễn Sỹ Ẩn,1996-06-11,29,Male,26-30,0354740280,nsa1996@fpt.edu.vn,"742 Trần Xuân Soạn, Hưng Yên",Kinh doanh tự do,033096498966,2025-09-01
202268773820541,vqt1999,Võ Quang Thảo,1999-05-07,26,Male,26-30,0323869889,vqt1999@yahoo.com,"733 Giải Phóng, Gia Lai",Nhân viên bán hàng,064099750387,2025-09-02
202264479849222,trinhsong05,Trịnh Vương Song,2005-07-23,20,Male,20-25,0328529897,trinhsong05@yahoo.com,"448 Nguyễn Trãi, Hải Phòng",Sinh viên,031205848757,2025-02-25
202269981618069,pbn1998,Phan Băng Nhi,1998-07-06,27,Female,26-30,0867828817,pbn1998@yahoo.com,"788 Lý Tự Trọng, Bà Rịa - Vũng Tàu",Luật sư,077198171346,2024-04-22
202267065926338,vu1011,Tiêu Khải Vũ,2005-11-10,20,Male,20-25,0327530399,orbit470@gmail.com,"608 Cách Mạng Tháng 8, Tây Ninh",Sinh viên,072205284196,2025-08-22
202264379110071,tml100299,Trần Mạnh Luân,1999-02-10,27,Male,26-30,0986231975,tml100299@vnn.vn,"44 Lê Lai, Kon Tum",Bác sĩ,062099741972,2024-05-23
202264412803688,tranloan98,Trần Minh Loan,1998-12-14,27,Female,26-30,0328412503,vkmrw431@fpt.edu.vn,"173 Lạc Long Quân, Khánh Hòa",Kiến trúc sư,056198212885,2024-07-27
202261481572642,trinhlan98,Trịnh Thái Lân,1998-01-22,28,Male,26-30,0909027911,xspmm349@vnn.vn,"589 Phan Huy Ích, Lào Cai",Giao hàng (Shipper),010098674254,2026-02-02
202267366442541,đmp2007,Đặng Mai Phương,2007-06-05,18,Female,16-19,0353372199,đang929@gmail.com,"620 Phạm Văn Đồng, Cao Bằng",Sinh viên,004307720664,2024-11-28
202262183998321,nghia370,Phạm Mạc Nghĩa,2008-11-12,17,Male,16-19,0988593363,pham234@yahoo.com,"96 Phan Xích Long, Sơn La",Sinh viên,014208133124,2024-12-15
202260076868512,hoa2101,Trần Tâm Hoa,1991-01-21,35,Female,31-35,0985846419,hoa2101@vnn.vn,"892 Lê Thánh Tôn, Lai Châu",Kiến trúc sư,012191208707,2024-10-06
202268171892513,duong0408,Hoàng Mai Dương,1998-08-04,27,Female,26-30,0329739913,blade475@gmail.com,"904 Võ Văn Tần, Thừa Thiên Huế",Giao dịch viên,046198476717,2025-10-04
202262774958413,gia2710,Lê Bảo Gia,1998-10-27,27,Male,26-30,0352201483,glitch356@outlook.com,"773 Đồng Khởi, Nghệ An",Nhân viên bán hàng,040098222877,2025-08-01
202269659082341,an397,Nguyễn Tố An,1992-02-26,34,Female,31-35,0359188254,nguye953@outlook.com,"417 Lý Tự Trọng, Kon Tum",Kỹ thuật viên,062192642360,2024-12-20
202263039816315,nqh160296,Nguyễn Quỳnh Hương,1996-02-16,30,Female,26-30,0353190022,nqh160296@vnn.vn,"762 Phan Kế Bính, Bình Định",Nhân viên văn phòng,052196495120,2024-10-04
202269384530154,nuong1309,Phạm Tuyết Nương,2005-09-13,20,Female,20-25,0708582827,flare991@vnn.vn,"925 Nguyễn Bỉnh Khiêm, Cần Thơ",Sinh viên,092305748852,2024-10-15
202261194754952,lns020197,Lê Như Sương,1997-01-02,29,Female,26-30,0917399457,tnahg165@vnn.vn,"358 Lý Thái Tổ, Hải Dương",Kỹ sư,030197698524,2025-10-02
202262579213685,le2011,Hoàng Khánh Lệ,1997-11-20,28,Female,26-30,0908383333,alpha594@outlook.com,"368 Vườn Lài, Thanh Hóa",Marketing,038197213232,2024-05-17
202269067278844,nguyengia07,Nguyễn Quang Gia,2007-05-07,18,Male,16-19,0862308251,nguyengia07@vnn.vn,"7 Lý Thái Tổ, Lào Cai",Sinh viên,010207125336,2025-05-19
202260337269650,phamlien93,Phạm Nhã Liên,1993-08-09,32,Female,31-35,0324980536,phamnha529@fpt.edu.vn,"59 Đồng Khởi, Tiền Giang",Nội trợ,082193439970,2025-12-15
202262306162179,quoc664,Trần Tiến Quốc,2004-01-16,22,Male,20-25,0353153619,oekul192@gmail.com,"783 Xuân Thủy, Bình Thuận",Sinh viên,060204743859,2025-02-04
202267036021133,ncllinh10,Nguyễn Chấn Lĩnh,2010-02-20,16,Male,16-19,0351050657,ncllinh10@gmail.com,"501 Phan Đăng Lưu, Hà Nam",Sinh viên,035210874922,2024-04-15
202267970245007,ktq271101,Khổng Trọng Quang,2001-11-27,24,Male,20-25,0864980874,opiyb406@gmail.com,"6 Cộng Hòa, Bà Rịa - Vũng Tàu",Giao hàng (Shipper),077201938724,2024-10-10
202268802302418,lethach03,Lê Sơn Thạch,2003-08-02,22,Male,20-25,0862475459,lethach03@yahoo.com,"383 Nguyễn Văn Linh, Cao Bằng",Sinh viên,004203455221,2024-07-14
202263412745834,đmllan97,Đặng Mộc Lan,1997-01-18,29,Female,26-30,0911070557,đmllan97@yahoo.com,"385 Xã Đàn, Bình Phước",Công nhân,070197751128,2024-10-06
202267977117306,nqnnhat96,Nguyễn Quốc Nhật,1996-01-05,30,Male,26-30,0983046332,mega844@vnn.vn,"659 Nguyễn Trãi, Bình Thuận",Chuyên viên nhân sự,060096944719,2025-01-08
202266677753311,nguyenkhiem99,Nguyễn Thế Khiêm,1999-06-21,26,Male,26-30,0701668572,nguyenkhiem99@outlook.com,"714 Huỳnh Tấn Phát, Kon Tum",Chuyên viên nhân sự,062099262419,2025-03-14
202265923218227,ha0403,Nguyễn Lệ Hạ,1997-03-04,29,Female,26-30,0356693290,hlgri563@outlook.com,"74 Kim Mã, Sóc Trăng",Giao hàng (Shipper),094197558997,2025-12-03
202263249899555,vi148,Nguyễn Yến Vi,2008-03-19,17,Female,16-19,0326744675,vi148@vnn.vn,"337 Thái Hà, Lạng Sơn",Sinh viên,020308570629,2025-05-17
202261575037982,nhhao08,Nguyễn Hào,2008-01-31,18,Male,16-19,0866554066,nhhao08@outlook.com,"306 Trần Quang Khải, Cao Bằng",Sinh viên,004208941241,2025-04-30
202262514247984,ntd080502,Nguyễn Thùy Duyên,2002-05-08,23,Female,20-25,0327293212,juyjz807@outlook.com,"613 An Dương Vương, Lào Cai",Công nhân,010302228322,2024-10-11
202262976419042,nvt270308,Nguyễn Vũ Thiết,2008-03-27,17,Male,16-19,0326214434,spark138@yahoo.com,"307 Lý Thường Kiệt, Bắc Kạn",Sinh viên,006208383399,2025-03-15
202262746216008,gia0212,Trần Vân Gia,1994-12-02,31,Male,31-35,0985390810,gia0212@outlook.com,"547 Nguyễn Du, Gia Lai",Giao hàng (Shipper),064094217102,2026-02-01
202267852048076,nktthong73,Nguyễn Kiến Thông,1973-01-02,53,Male,36-60,0708069294,be_yeu618@fpt.edu.vn,"609 Bà Huyện Thanh Quan, Bình Dương",Giao dịch viên,074073994010,2025-07-28
202269499464638,oanh3003,Phan Tuyết Oanh,1994-03-30,31,Female,31-35,0861537508,brave381@outlook.com,"806 Bùi Viện, Cà Mau",Nhân viên bán hàng,096194638351,2025-07-08
202263859822289,hl281102,Hoàng Lam,2002-11-28,23,Male,20-25,0917055170,hoan477@fpt.edu.vn,"548 Xã Đàn, Hà Nam",Marketing,035202486314,2025-04-12
202267280165942,nguyenlan05,Nguyễn Mai Lan,2005-03-16,21,Female,20-25,0358572394,umgsv444@yahoo.com,"106 Trương Định, Điện Biên",Sinh viên,011305922204,2026-01-16
202263448741469,btc2003,Bùi Tử Cường,2003-09-23,22,Male,20-25,0917060894,dfvwj171@fpt.edu.vn,"631 Đề Thám, Lai Châu",Sinh viên,012203214084,2024-05-22
202261440960259,pđđinh08,Phan Định,2008-03-15,18,Male,16-19,0916472698,phanđi491@vnn.vn,"920 Nguyễn Văn Cừ, Quảng Ninh",Sinh viên,022208880931,2024-03-20
202267703501682,vukiet07,Vũ Anh Kiệt,2007-04-06,18,Male,16-19,0864559996,vuanhki194@fpt.edu.vn,"449 Phạm Hùng, Hà Giang",Sinh viên,002207246072,2025-12-09
202261717345756,lenoi02,Lê Trường Nội,2002-06-21,23,Male,20-25,0917826617,lenoi02@outlook.com,"267 Chùa Bộc, Quảng Ninh",Chuyên viên nhân sự,022202734802,2024-08-16
202262353734230,nguyenan07,Nguyễn Đình Ẩn,2007-01-01,19,Male,16-19,0984046680,nguyenan07@fpt.edu.vn,"642 Nguyễn Trãi, Phú Thọ",Sinh viên,025207119932,2025-03-31
202260008513707,vahhao99,Võ Anh Hảo,1999-01-10,27,Male,26-30,0989879289,vahhao99@yahoo.com,"880 Nguyễn Đình Chiểu, Thái Bình",Nhân viên bán hàng,034099770452,2025-06-27
202262323489624,tsk131199,Tạ Sơn Kiều,1999-11-13,26,Male,26-30,0903504246,tsk131199@gmail.com,"474 Láng Hạ, Hà Giang",Kỹ sư,002099160535,2025-06-02
202268389310187,hoanghoai08,Hoàng Mỹ Hoài,2008-04-29,17,Female,16-19,0704038974,wolf433@fpt.edu.vn,"966 Võ Thị Sáu, Sơn La",Sinh viên,014308599060,2025-09-21
202269837045281,tnt250303,Trần Như Trinh,2003-03-25,22,Female,20-25,0983974904,fate234@fpt.edu.vn,"852 Nguyễn Huệ, Hải Dương",Sinh viên,030303434235,2025-08-06
202267388042667,thien0203,Nguyễn Kiên Thiên,2000-03-02,26,Male,26-30,0908463088,nguy750@fpt.edu.vn,"387 Hùng Vương, Điện Biên",Luật sư,011200853508,2025-07-07
202268842485001,xuan510,Trần Quỳnh Xuân,1996-07-21,29,Female,26-30,0357284849,xuan510@gmail.com,"397 Hà Huy Giáp, Lâm Đồng",Kiến trúc sư,068196125798,2025-05-26
202263023060201,nbk1997,Nguyễn Bảo Khánh,1997-02-14,29,Female,26-30,0358376766,nguye110@yahoo.com,"913 Lê Lợi, Quảng Bình",Đầu bếp,044197831599,2024-08-28
202261278032280,khai2101,Nguyễn Khải Khải,1995-01-21,31,Male,31-35,0352684028,kraken95@gmail.com,"801 Nguyễn Du, Hưng Yên",Luật sư,033095957314,2024-09-13
202268379875141,nha1985,Nguyễn Hoàng An,1985-11-24,40,Male,36-60,0861210057,nha1985@vnn.vn,"558 Lê Lai, Đồng Nai",Giao hàng (Shipper),075085585522,2025-01-03
202268887075764,giau125,Phan Chấn Giàu,1996-12-24,29,Male,26-30,0702320414,phanch207@gmail.com,"280 Đường số 7, Bạc Liêu",Môi giới BĐS,095096631877,2025-09-01
202267613498730,duyen976,Nguyễn Đan Duyên,1994-11-06,31,Female,31-35,0356856175,purple_haze853@fpt.edu.vn,"264 Kinh Dương Vương, Nghệ An",Nội trợ,040194572366,2024-04-28
202265955295245,lmđ180909,Lê Minh Đạo,2009-09-18,16,Male,16-19,0901470517,oodyi581@gmail.com,"615 Đinh Tiên Hoàng, Kon Tum",Sinh viên,062209505401,2026-02-20
202265615240841,nkq030294,Nguyễn Khôi Quý,1994-02-03,32,Male,31-35,0902146235,queen155@yahoo.com,"243 Nguyễn Du, Phú Yên",Kinh doanh tự do,054094686507,2024-11-09
202264159732196,phu0303,Trần Phú,1995-03-03,31,Male,31-35,0917960752,ptvwj735@yahoo.com,"260 Đại Cồ Việt, Sóc Trăng",Công nhân,094095787172,2025-06-26
202267254542012,nguyenbich01,Nguyễn Khê Bích,2001-06-05,24,Female,20-25,0913815880,nguyenbich01@fpt.edu.vn,"824 Khâm Thiên, Quảng Trị",Kỹ sư,045301536363,2025-07-13
202263650605509,ncl160402,Nguyễn Chấn Lập,2002-04-16,23,Male,20-25,0351282538,nguyenc152@fpt.edu.vn,"562 Phan Kế Bính, Quảng Bình",Giao dịch viên,044202191121,2024-10-03
202260293743806,binh0211,Nguyễn Kim Bình,1993-11-02,32,Female,31-35,0703202752,fwrcb341@yahoo.com,"897 Độc Lập, Hồ Chí Minh",Kỹ thuật viên,079193974981,2024-11-18
202263169352712,nvt210904,Nguyễn Vũ Thiện,2004-09-21,21,Male,20-25,0869440637,nguy978@fpt.edu.vn,"582 Nguyễn Duy Trinh, Kiên Giang",Sinh viên,091204866275,2025-11-30
202264209434863,dung578,Trần Thái Dũng,1997-11-12,28,Male,26-30,0909848412,tran188@vnn.vn,"688 Phan Kế Bính, Đồng Nai",Đầu bếp,075097149116,2024-12-06
202264692980777,thbbich98,Trần Hương Bích,1998-02-11,28,Female,26-30,0708325131,fzomd242@outlook.com,"637 Song Hành, Quảng Nam",Nhân viên văn phòng,049198282016,2025-07-05
202262034536194,nđh110707,Nguyễn Đức Huy,2007-07-11,18,Male,16-19,0356523909,prince41@vnn.vn,"386 Cô Giang, Cần Thơ",Sinh viên,092207658821,2025-01-10
202269361784827,duyen568,Trần Thanh Duyên,1983-10-29,42,Female,36-60,0903985542,duke643@fpt.edu.vn,"320 Tô Ngọc Vân, Long An",Kỹ thuật viên,080183435668,2025-03-03
202267506607515,nvh090991,Nguyễn Văn Hiệp,1991-09-09,34,Male,31-35,0704274701,nguy902@yahoo.com,"382 Tô Ngọc Vân, Phú Thọ",Giao hàng (Shipper),025091646876,2024-08-14
202265015581306,mtaanh96,Mai Thái Anh,1996-10-18,29,Male,26-30,0322297675,mtaanh96@outlook.com,"826 Đường số 1, Cần Thơ",Giáo viên,092096298847,2024-12-01
202268822737989,vll1996,Võ Lâm Lam,1996-07-12,29,Male,26-30,0359248083,vll1996@gmail.com,"150 Đường số 2, Hà Tĩnh",Giáo viên,042096285425,2025-08-14
202266135473488,vma130303,Vũ Mai Anh,2003-03-13,23,Female,20-25,0322245814,game_thu848@outlook.com,"631 Trần Cao Vân, Bình Dương",Tài xế công nghệ,074303295095,2025-06-05
202269398097232,ngccanh06,Nguyễn Gia Cảnh,2006-01-21,20,Male,20-25,0915914273,ngccanh06@fpt.edu.vn,"218 Giải Phóng, Bến Tre",Sinh viên,083206281695,2024-09-09
202261784521824,nuong553,Nguyễn Nương,1999-06-23,26,Female,26-30,0705028161,nuong553@vnn.vn,"181 Thái Hà, Khánh Hòa",Dược sĩ,056199443140,2024-05-01
202262564074595,tpphuc02,Trần Phúc,2002-10-22,23,Male,20-25,0907966440,cylsq460@fpt.edu.vn,"421 Thống Nhất, Đồng Nai",Nhân viên văn phòng,075202575989,2026-02-20
202260663307824,thuan0401,Vũ Phương Thuần,1992-01-04,34,Female,31-35,0707875450,vuphuo562@yahoo.com,"925 Tân Kỳ Tân Quý, Ninh Bình",Kỹ sư,037192106594,2025-06-17
202268876683367,tda1998,Trần Diệp Anh,1998-03-02,28,Female,26-30,0914439153,trandie548@fpt.edu.vn,"707 Đại Cồ Việt, Ninh Bình",Lập trình viên,037198166421,2025-10-04
202261056981235,cat1601,Phan Đan Cát,1987-01-16,39,Female,36-60,0325617188,cat1601@yahoo.com,"918 Láng Hạ, Bình Thuận",Chuyên viên nhân sự,060187520730,2025-07-11
202269449769996,lblloc83,Lê Bích Lộc,1983-10-24,42,Female,36-60,0327662398,lblloc83@gmail.com,"359 Độc Lập, Hưng Yên",Nhân viên bán hàng,033183813709,2025-06-02
202260924477752,tkt170295,Trần Kiến Thông,1995-02-17,31,Male,31-35,0918609836,shark113@outlook.com,"946 Nguyễn Duy Trinh, Hòa Bình",Giáo viên,017095857767,2025-09-04
202264125734339,mmk2007,Mạc Mạnh Kha,2007-04-22,18,Male,16-19,0907675356,gyayy941@vnn.vn,"881 Lê Duẩn, Quảng Bình",Sinh viên,044207512374,2026-02-09
202269805544945,hotuong08,Hồ Hoàng Tường,2008-02-26,18,Male,16-19,0902504326,blade442@yahoo.com,"668 Âu Cơ, Hồ Chí Minh",Sinh viên,079208532753,2025-04-06
202269796708966,npg311204,Nguyễn Phương Giao,2004-12-31,21,Female,20-25,0358045375,gnvrf681@fpt.edu.vn,"141 Lê Duẩn, Bạc Liêu",Sinh viên,095304516401,2025-11-05
202268336807058,ngodan02,Ngô Dân,2002-12-22,23,Male,20-25,0904637765,yqnhj156@vnn.vn,"861 Võ Văn Kiệt, Điện Biên",Quản lý cửa hàng,011202107113,2026-01-05
202269432850561,nnllam93,Nguyễn Như Lam,1993-01-17,33,Female,31-35,0326053052,nnllam93@vnn.vn,"800 Nguyễn Văn Cừ, Cần Thơ",Kế toán,092193890995,2024-06-23
202265378185650,nng080492,Nguyễn Ngọc Giao,1992-04-08,33,Female,31-35,0901034041,pmfxv575@yahoo.com,"385 Nguyễn Oanh, Cần Thơ",Freelancer,092192231529,2025-11-08
202264335450129,chien0511,Nguyễn Vũ Chiến,2003-11-05,22,Male,20-25,0911536081,ice572@fpt.edu.vn,"104 Hà Huy Giáp, Đắk Lắk",Sinh viên,066203673983,2025-07-18
202261422712943,dkmman96,Doãn Kiến Mẫn,1996-06-02,29,Male,26-30,0909176582,dkmman96@gmail.com,"498 Kim Mã, Cần Thơ",Thiết kế đồ họa,092096912328,2025-08-31
